Momentum Spectrum, a: 1nm    v: 0.5c   b: 2.5nm    Lmax: 5 

         w(au)                   dpEdwx                 dpHdwx                 dpEdwz                dpHdwz                  dpEsdwx                dpHsdwx                dpEsdwz                dpHsdwz              dpEedwx                dpHedwx                dpEedwz                dpHedwz
0.22433524028858631 0 0 0 0 0 0 0 0 3.3739913955711156e-10 -3.3739913955711823e-10 0 0 
0.22827355040492786 0 0 0 0 0 0 0 0 3.4658355101954906e-10 -3.4658355101956044e-10 0 0 
0.23213904374658362 0 0 0 0 0 0 0 0 3.5566042559951334e-10 -3.5566042559953004e-10 0 0 
0.23592828245269559 0 0 0 0 0 0 0 0 3.6461665874339399e-10 -3.6461665874340826e-10 0 0 
0.23963759291324221 0 0 0 0 0 0 0 0 3.7343864266641934e-10 -3.7343864266641934e-10 0 0 
0.24326335569010848 0 0 0 0 0 0 0 0 3.821129540893315e-10 -3.821129540893347e-10 0 0 
0.24680235572285714 0 0 0 0 0 0 0 0 3.9062721186310181e-10 -3.9062721186310874e-10 0 0 
0.25025148317630552 0 0 0 0 0 0 0 0 3.9896938507272993e-10 -3.9896938507272894e-10 0 0 
0.25360736092313679 0 0 0 0 0 0 0 0 4.0712689676217392e-10 -4.0712689676218504e-10 0 0 
0.2568666686365555 0 0 0 0 0 0 0 0 4.1508740637189392e-10 -4.1508740637191015e-10 0 0 
0.26002655628046911 0 0 0 0 0 0 0 0 4.2283983474283818e-10 -4.2283983474283627e-10 0 0 
0.26308430317280629 0 0 0 0 0 0 0 0 4.303735508124743e-10 -4.3037355081249141e-10 0 0 
0.26603686685879724 0 0 0 0 0 0 0 0 4.3767726135035692e-10 -4.3767726135037579e-10 0 0 
0.26888125681490715 0 0 0 0 0 0 0 0 4.4473992672567426e-10 -4.4473992672569483e-10 0 0 
0.27161504507778822 0 0 0 0 0 0 0 0 4.5155204000545458e-10 -4.5155204000545913e-10 0 0 
0.27423596457345972 0 0 0 0 0 0 0 0 4.5810464562075822e-10 -4.5810464562077156e-10 0 0 
0.27674133444452076 0 0 0 0 0 0 0 0 4.6438790104643222e-10 -4.6438790104644974e-10 0 0 
0.27912850667734385 0 0 0 0 0 0 0 0 4.7039218540597795e-10 -4.7039218540598736e-10 0 0 
0.28139553487580116 0 0 0 0 0 0 0 0 4.7610978982476904e-10 -4.7610978982478497e-10 0 0 
0.28354068270442911 0 0 0 0 0 0 0 0 4.8153369493423863e-10 -4.8153369493425352e-10 0 0 
0.28556164013417312 0 0 0 0 0 0 0 0 4.8665558561603855e-10 -4.8665558561605375e-10 0 0 
0.287456079346467 0 0 0 0 0 0 0 0 4.9146724596281134e-10 -4.9146724596281971e-10 0 0 
0.28922260578117931 0 0 0 0 0 0 0 0 4.9596298104648279e-10 -4.9596298104649065e-10 0 0 
0.29086013160044433 0 0 0 0 0 0 0 0 5.0013803875103921e-10 -5.0013803875105648e-10 0 0 
0.29236669476193233 0 0 0 0 0 0 0 0 5.0398559412315831e-10 -5.0398559412315955e-10 0 0 
0.29374017729208624 0 0 0 0 0 0 0 0 5.0749856760811275e-10 -5.0749856760812247e-10 0 0 
0.29497983937945005 0 0 0 0 0 0 0 0 5.106735538094384e-10 -5.1067355380945525e-10 0 0 
0.29608550520289856 0 0 0 0 0 0 0 0 5.1350875325714508e-10 -5.1350875325716887e-10 0 0 
0.29705547179785474 0 0 0 0 0 0 0 0 5.1599860517477413e-10 -5.1599860517477796e-10 0 0 
0.29788739876038545 0 0 0 0 0 0 0 0 5.1813605268320869e-10 -5.1813605268321655e-10 0 0 
0.298581384181417 0 0 0 0 0 0 0 0 5.199204498422477e-10 -5.199204498422508e-10 0 0 
0.29913918906551284 0 0 0 0 0 0 0 0 5.213555868801677e-10 -5.2135558688017556e-10 0 0 
0.29955928391852837 0 0 0 0 0 0 0 0 5.224369418102394e-10 -5.2243694181024395e-10 0 0 
0.29983649862733552 0 0 0 0 0 0 0 0 5.2315075781066847e-10 -5.2315075781066258e-10 0 0 
0.29997286691489861 0 0 0 0 0 0 0 0 5.2350197165258629e-10 -5.2350197165259808e-10 0 0 
0.30000059078074809 0 0 0 0 0 0 0 0 5.2357337967198219e-10 -5.2357337967198798e-10 0 0 
0.30000356082818674 0 0 0 0 0 0 0 0 5.2358102970168621e-10 -5.2358102970168983e-10 0 0 
0.30000960107539265 0 0 0 0 0 0 0 0 5.2359658779480973e-10 -5.2359658779483455e-10 0 0 
0.30001876084094969 0 0 0 0 0 0 0 0 5.2362018112517912e-10 -5.236201811251816e-10 0 0 
0.30003093563367417 0 0 0 0 0 0 0 0 5.2365154076088041e-10 -5.2365154076089778e-10 0 0 
0.30004610295221368 0 0 0 0 0 0 0 0 5.2369060902020964e-10 -5.2369060902022018e-10 0 0 
0.30006431407443207 0 0 0 0 0 0 0 0 5.2373751833271615e-10 -5.2373751833272412e-10 0 0 
0.3000855865904401 0 0 0 0 0 0 0 0 5.2379231442918456e-10 -5.2379231442918715e-10 0 0 
0.30010988814452072 0 0 0 0 0 0 0 0 5.2385491445434047e-10 -5.2385491445435866e-10 0 0 
0.30013720290229112 0 0 0 0 0 0 0 0 5.2392527817489291e-10 -5.2392527817490842e-10 0 0 
0.30016755019256702 0 0 0 0 0 0 0 0 5.2400345600737574e-10 -5.2400345600737595e-10 0 0 
0.30020093951885418 0 0 0 0 0 0 0 0 5.2408947313100178e-10 -5.2408947313101274e-10 0 0 
0.30023735358012893 0 0 0 0 0 0 0 0 5.2418328574073527e-10 -5.2418328574075223e-10 0 0 
0.30027678100656341 0 0 0 0 0 0 0 0 5.2428486537548647e-10 -5.2428486537549764e-10 0 0 
0.30031923113205899 0 0 0 0 0 0 0 0 5.2439423698170475e-10 -5.2439423698171261e-10 0 0 
0.30036470895443051 0 0 0 0 0 0 0 0 5.2451141440567888e-10 -5.245114144056795e-10 0 0 
0.30041320235572655 0 0 0 0 0 0 0 0 5.2463636746125937e-10 -5.2463636746127198e-10 0 0 
0.3004647020007068 0 0 0 0 0 0 0 0 5.2476907319531126e-10 -5.2476907319532036e-10 0 0 
0.30051921244176577 0 0 0 0 0 0 0 0 5.2490954450622874e-10 -5.2490954450624632e-10 0 0 
0.30057673584545436 0 0 0 0 0 0 0 0 5.2505778821364424e-10 -5.25057788213655e-10 0 0 
0.30063726226509496 0 0 0 0 0 0 0 0 5.2521377998604192e-10 -5.2521377998607646e-10 0 0 
0.30070078325932281 0 0 0 0 0 0 0 0 5.2537749943290558e-10 -5.2537749943290558e-10 0 0 
0.30076730048515166 0 0 0 0 0 0 0 0 5.2554895225474151e-10 -5.2554895225475268e-10 0 0 
0.30083681409142204 0 0 0 0 0 0 0 0 5.2572814033170107e-10 -5.257281403317142e-10 0 0 
0.30090931506552177 0 0 0 0 0 0 0 0 5.2591504199174008e-10 -5.2591504199175208e-10 0 0 
0.30098479527725086 0 0 0 0 0 0 0 0 5.2610963789695451e-10 -5.261096378969573e-10 0 0 
0.30106325434740078 0 0 0 0 0 0 0 0 5.2631192875344247e-10 -5.2631192875345301e-10 0 0 
0.30114469084704187 0 0 0 0 0 0 0 0 5.2652191262502581e-10 -5.2652191262503295e-10 0 0 
0.30122909609124293 0 0 0 0 0 0 0 0 5.2673956892695973e-10 -5.2673956892697007e-10 0 0 
0.3013164619346731 0 0 0 0 0 0 0 0 5.2696487852287714e-10 -5.2696487852289741e-10 0 0 
0.30140678641540108 0 0 0 0 0 0 0 0 5.2719783828134543e-10 -5.2719783828136011e-10 0 0 
0.30150006678721131 0 0 0 0 0 0 0 0 5.2743844310914886e-10 -5.2743844310915962e-10 0 0 
0.30159629435932384 0 0 0 0 0 0 0 0 5.2768667263791177e-10 -5.2768667263791756e-10 0 0 
0.30169546077511855 0 0 0 0 0 0 0 0 5.279425074152572e-10 -5.2794250741527136e-10 0 0 
0.30179756275556435 0 0 0 0 0 0 0 0 5.2820594114356509e-10 -5.2820594114357294e-10 0 0 
0.30190259640313605 0 0 0 0 0 0 0 0 5.2847696598699278e-10 -5.2847696598700084e-10 0 0 
0.30201055282261291 0 0 0 0 0 0 0 0 5.2875556126856627e-10 -5.2875556126858591e-10 0 0 
0.30212142332185188 0 0 0 0 0 0 0 0 5.2904170688613879e-10 -5.2904170688615348e-10 0 0 
0.3022352034731085 0 0 0 0 0 0 0 0 5.2933539379533057e-10 -5.293353937953376e-10 0 0 
0.3023518883399543 0 0 0 0 0 0 0 0 5.2963661169261527e-10 -5.2963661169261196e-10 0 0 
0.30247146869773511 0 0 0 0 0 0 0 0 5.2994533925557357e-10 -5.2994533925558123e-10 0 0 
0.3025939354371715 0 0 0 0 0 0 0 0 5.3026155550682141e-10 -5.3026155550682761e-10 0 0 
0.30271928309559171 0 0 0 0 0 0 0 0 5.3058524893269554e-10 -5.3058524893270133e-10 0 0 
0.30284750577789543 0 0 0 0 0 0 0 0 5.3091640695267675e-10 -5.3091640695268885e-10 0 0 
0.30297859384828757 0 0 0 0 0 0 0 0 5.312550073722457e-10 -5.3125500737225697e-10 0 0 
0.30311253772548813 0 0 0 0 0 0 0 0 5.3160102818089246e-10 -5.3160102818090342e-10 0 0 
0.30324933099307072 0 0 0 0 0 0 0 0 5.3195445558785338e-10 -5.3195445558786496e-10 0 0 
0.30338896685726768 0 0 0 0 0 0 0 0 5.3231527487295976e-10 -5.3231527487296018e-10 0 0 
0.30353143521647546 0 0 0 0 0 0 0 0 5.3268346281129695e-10 -5.3268346281130377e-10 0 0 
0.30367672598016987 0 0 0 0 0 0 0 0 5.3305899624559813e-10 -5.3305899624559833e-10 0 0 
0.30382483183890985 0 0 0 0 0 0 0 0 5.3344185924634477e-10 -5.3344185924634725e-10 0 0 
0.30397574514708342 0 0 0 0 0 0 0 0 5.3383203505597952e-10 -5.3383203505598573e-10 0 0 
0.3041294553003685 0 0 0 0 0 0 0 0 5.342294993056048e-10 -5.3422949930561679e-10 0 0 
0.30428595167385342 0 0 0 0 0 0 0 0 5.346342276075735e-10 -5.346342276075765e-10 0 0 
0.3044452261125361 0 0 0 0 0 0 0 0 5.3504620199675543e-10 -5.3504620199675398e-10 0 0 
0.30460727015695027 0 0 0 0 0 0 0 0 5.3546540375669389e-10 -5.354654037567063e-10 0 0 
0.3047720726753122 0 0 0 0 0 0 0 0 5.3589180729121748e-10 -5.3589180729123702e-10 0 0 
0.30493962249179912 0 0 0 0 0 0 0 0 5.3632538691998667e-10 -5.3632538691999049e-10 0 0 
0.30510991064440918 0 0 0 0 0 0 0 0 5.3676612272153949e-10 -5.3676612272154755e-10 0 0 
0.3052829278917657 0 0 0 0 0 0 0 0 5.372139940826122e-10 -5.3721399408262916e-10 0 0 
0.30545866255853232 0 0 0 0 0 0 0 0 5.3766897411791398e-10 -5.3766897411791109e-10 0 0 
0.30563710290779411 0 0 0 0 0 0 0 0 5.3813103580752478e-10 -5.3813103580754101e-10 0 0 
0.30581823920302886 0 0 0 0 0 0 0 0 5.3860015733661643e-10 -5.3860015733662336e-10 0 0 
0.30600206144869169 0 0 0 0 0 0 0 0 5.3907631624553112e-10 -5.3907631624555015e-10 0 0 
0.30618855741616091 0 0 0 0 0 0 0 0 5.3955948431369055e-10 -5.3955948431369706e-10 0 0 
0.30637771480205561 0 0 0 0 0 0 0 0 5.4004963314657666e-10 -5.4004963314657832e-10 0 0 
0.3065695231235866 0 0 0 0 0 0 0 0 5.4054673908721252e-10 -5.4054673908720817e-10 0 0 
0.3067639716558373 0 0 0 0 0 0 0 0 5.4105077787190238e-10 -5.4105077787191158e-10 0 0 
0.30696104761198062 0 0 0 0 0 0 0 0 5.4156171991040905e-10 -5.4156171991041649e-10 0 0 
0.30716073812053796 0 0 0 0 0 0 0 0 5.4207953540759175e-10 -5.4207953540761139e-10 0 0 
0.30736303197774273 0 0 0 0 0 0 0 0 5.4260419890758358e-10 -5.4260419890759174e-10 0 0 
0.30756791775203129 0 0 0 0 0 0 0 0 5.431356843791308e-10 -5.4313568437914207e-10 0 0 
0.30777538209719352 0 0 0 0 0 0 0 0 5.4367396083718713e-10 -5.4367396083718485e-10 0 0 
0.30798541157500653 0 0 0 0 0 0 0 0 5.4421899706726474e-10 -5.442189970672755e-10 0 0 
0.30819799428392974 0 0 0 0 0 0 0 0 5.4477076585205907e-10 -5.4477076585207086e-10 0 0 
0.3084131181070271 0 0 0 0 0 0 0 0 5.4532923942524321e-10 -5.4532923942525397e-10 0 0 
0.30863076914050946 0 0 0 0 0 0 0 0 5.4589438538917675e-10 -5.4589438538918947e-10 0 0 
0.30885093338319863 0 0 0 0 0 0 0 0 5.4646617109738492e-10 -5.4646617109740529e-10 0 0 
0.30907359825752045 0 0 0 0 0 0 0 0 5.4704456760461905e-10 -5.4704456760462215e-10 0 0 
0.30929875098144011 0 0 0 0 0 0 0 0 5.4762954543908674e-10 -5.4762954543911145e-10 0 0 
0.30952637709782327 0 0 0 0 0 0 0 0 5.4822107077901327e-10 -5.4822107077903085e-10 0 0 
0.30975646204835283 0 0 0 0 0 0 0 0 5.4881910953830722e-10 -5.4881910953831332e-10 0 0 
0.30998899260014878 0 0 0 0 0 0 0 0 5.4942363107456323e-10 -5.4942363107457585e-10 0 0 
0.3102239553256797 0 0 0 0 0 0 0 0 5.5003460423856055e-10 -5.5003460423856675e-10 0 0 
0.31046133522072034 0 0 0 0 0 0 0 0 5.5065199377783181e-10 -5.5065199377784359e-10 0 0 
0.31070111717734966 0 0 0 0 0 0 0 0 5.5127576416360298e-10 -5.5127576416361787e-10 0 0 
0.31094328732742715 0 0 0 0 0 0 0 0 5.5190588308550059e-10 -5.5190588308550493e-10 0 0 
0.31118783161709973 0 0 0 0 0 0 0 0 5.5254231774371126e-10 -5.5254231774370982e-10 0 0 
0.31143473450301623 0 0 0 0 0 0 0 0 5.5318503145324758e-10 -5.531850314532635e-10 0 0 
0.31168398033666844 0 0 0 0 0 0 0 0 5.5383398724353924e-10 -5.5383398724354709e-10 0 0 
0.31193555463426204 0 0 0 0 0 0 0 0 5.5448915116439191e-10 -5.5448915116440866e-10 0 0 
0.31218944273455362 0 0 0 0 0 0 0 0 5.5515048879201645e-10 -5.5515048879202049e-10 0 0 
0.31244562856450336 0 0 0 0 0 0 0 0 5.5581796201108665e-10 -5.5581796201109999e-10 0 0 
0.31270409594532783 0 0 0 0 0 0 0 0 5.5649153241368966e-10 -5.5649153241370951e-10 0 0 
0.31296482979693069 0 0 0 0 0 0 0 0 5.5717116443779839e-10 -5.5717116443781225e-10 0 0 
0.31322781486950368 0 0 0 0 0 0 0 0 5.5785682206224158e-10 -5.578568220622482e-10 0 0 
0.31349303457104072 0 0 0 0 0 0 0 0 5.5854846574727019e-10 -5.5854846574728705e-10 0 0 
0.31376047220394265 0 0 0 0 0 0 0 0 5.5924605565559979e-10 -5.5924605565560413e-10 0 0 
0.31403011211104542 0 0 0 0 0 0 0 0 5.5994955464137863e-10 -5.5994955464137936e-10 0 0 
0.31430193847279941 0 0 0 0 0 0 0 0 5.6065892511322911e-10 -5.6065892511324607e-10 0 0 
0.31457593419009189 0 0 0 0 0 0 0 0 5.6137412611639808e-10 -5.6137412611641421e-10 0 0 
0.31485208205899384 0 0 0 0 0 0 0 0 5.620951163953046e-10 -5.6209511639530222e-10 0 0 
0.31513036586449461 0 0 0 0 0 0 0 0 5.628218572489428e-10 -5.6282185724895221e-10 0 0 
0.31541076923620442 0 0 0 0 0 0 0 0 5.6355430954376724e-10 -5.6355430954378399e-10 0 0 
0.31569327458077889 0 0 0 0 0 0 0 0 5.6429243092258058e-10 -5.6429243092259361e-10 0 0 
0.31597786420137325 0 0 0 0 0 0 0 0 5.6503617872576227e-10 -5.6503617872577458e-10 0 0 
0.31626452134441668 0 0 0 0 0 0 0 0 5.6578551272674115e-10 -5.6578551272674363e-10 0 0 
0.31655322910771699 0 0 0 0 0 0 0 0 5.6654039227879953e-10 -5.6654039227881132e-10 0 0 
0.31684396941748982 0 0 0 0 0 0 0 0 5.6730077363814507e-10 -5.6730077363815841e-10 0 0 
0.31713672409823351 0 0 0 0 0 0 0 0 5.6806661275832296e-10 -5.6806661275832317e-10 0 0 
0.3174314758772282 0 0 0 0 0 0 0 0 5.6883786791781734e-10 -5.6883786791781341e-10 0 0 
0.31772820733969809 0 0 0 0 0 0 0 0 5.6961449698723641e-10 -5.6961449698724861e-10 0 0 
0.31802689994604366 0 0 0 0 0 0 0 0 5.7039645485498205e-10 -5.7039645485498515e-10 0 0 
0.31832753505713929 0 0 0 0 0 0 0 0 5.7118369610784455e-10 -5.7118369610784269e-10 0 0 
0.31863009490069605 0 0 0 0 0 0 0 0 5.7197617756145404e-10 -5.7197617756146831e-10 0 0 
0.31893456156878719 0 0 0 0 0 0 0 0 5.7277385563569842e-10 -5.7277385563571589e-10 0 0 
0.31924091607138455 0 0 0 0 0 0 0 0 5.7357668387288847e-10 -5.7357668387290212e-10 0 0 
0.31954913932148515 0 0 0 0 0 0 0 0 5.7438461551605153e-10 -5.7438461551606229e-10 0 0 
0.31985921306701176 0 0 0 0 0 0 0 0 5.7519760595157536e-10 -5.7519760595159708e-10 0 0 
0.3201711189265562 0 0 0 0 0 0 0 0 5.7601561018221355e-10 -5.7601561018221189e-10 0 0 
0.32048483747574891 0 0 0 0 0 0 0 0 5.7683858042883021e-10 -5.7683858042882979e-10 0 0 
0.32080034919611577 0 0 0 0 0 0 0 0 5.7766646861642516e-10 -5.7766646861643778e-10 0 0 
0.32111763537579568 0 0 0 0 0 0 0 0 5.7849922873750205e-10 -5.7849922873751311e-10 0 0 
0.32143667717982172 0 0 0 0 0 0 0 0 5.7933681441301047e-10 -5.7933681441301626e-10 0 0 
0.32175745476621653 0 0 0 0 0 0 0 0 5.8017917656991901e-10 -5.8017917656992108e-10 0 0 
0.32207994820205293 0 0 0 0 0 0 0 0 5.8102626584369529e-10 -5.8102626584369984e-10 0 0 
0.32240413833593007 0 0 0 0 0 0 0 0 5.8187803487002004e-10 -5.8187803487002748e-10 0 0 
0.32273000589950696 0 0 0 0 0 0 0 0 5.8273443592540471e-10 -5.8273443592540854e-10 0 0 
0.32305753065053078 0 0 0 0 0 0 0 0 5.8359541867312454e-10 -5.8359541867312888e-10 0 0 
0.32338669225920808 0 0 0 0 0 0 0 0 5.8446093249033422e-10 -5.844609324903458e-10 0 0 
0.32371747115509103 0 0 0 0 0 0 0 0 5.8533092869498268e-10 -5.8533092869499912e-10 0 0 
0.32404984765691663 0 0 0 0 0 0 0 0 5.8620535825836646e-10 -5.8620535825837701e-10 0 0 
0.32438380114004395 0 0 0 0 0 0 0 0 5.8708416961305811e-10 -5.870841696130639e-10 0 0 
0.32471931089592931 0 0 0 0 0 0 0 0 5.8796731091179622e-10 -5.8796731091180222e-10 0 0 
0.3250563569558238 0 0 0 0 0 0 0 0 5.8885473219580705e-10 -5.8885473219580953e-10 0 0 
0.32539491924626252 0 0 0 0 0 0 0 0 5.8974638317246487e-10 -5.8974638317247666e-10 0 0 
0.3257349767786189 0 0 0 0 0 0 0 0 5.9064221107931711e-10 -5.9064221107931515e-10 0 0 
0.32607650848420761 0 0 0 0 0 0 0 0 5.9154216288118868e-10 -5.9154216288120761e-10 0 0 
0.32641949401697845 0 0 0 0 0 0 0 0 5.9244618738567059e-10 -5.9244618738568145e-10 0 0 
0.32676391293224999 0 0 0 0 0 0 0 0 5.9335423307957672e-10 -5.9335423307959678e-10 0 0 
0.32710974389629088 0 0 0 0 0 0 0 0 5.942662460436854e-10 -5.9426624604369925e-10 0 0 
0.32745696549934095 0 0 0 0 0 0 0 0 5.9518217209410197e-10 -5.9518217209410032e-10 0 0 
0.32780555703929937 0 0 0 0 0 0 0 0 5.9610195884976657e-10 -5.9610195884977463e-10 0 0 
0.32815549772151353 0 0 0 0 0 0 0 0 5.9702555362249603e-10 -5.9702555362250792e-10 0 0 
