Momentum Spectrum, a: 1nm    v: 0.7c   b: 20nm    Lmax: 2 

         w(au)                   dpEdwx                 dpHdwx                 dpEdwz                dpHdwz                  dpEsdwx                dpHsdwx                dpEsdwz                dpHsdwz              dpEedwx                dpHedwx                dpEedwz                dpHedwz
0.16825431315283332 6.3226813292895052e-11 -3.630724891055449e-12 2.9495208701494174e-13 1.168984618910883e-13 3.4590229436092787e-15 -3.4590224428160042e-15 3.9913877981455858e-17 -3.9906293963162425e-17 1.518884270132741e-12 -1.5188842701327478e-12 0 0 
0.17278609175935081 6.4444143784000343e-11 -3.7939058836143372e-12 3.2115396255175651e-13 1.2679638472744441e-13 3.7927815674811038e-15 -3.7927809903969926e-15 4.1727428871233151e-17 -4.1720207884798963e-17 1.5541570909490195e-12 -1.5541570909490243e-12 0 0 
0.17729655404356162 6.5732859064591424e-11 -3.9628867464916241e-12 3.4970380633578575e-13 1.3755365010536301e-13 4.1570605150453465e-15 -4.1570598493427966e-15 4.3783191297303895e-17 -4.377663056478318e-17 1.5881638643922491e-12 -1.5881638643922512e-12 0 0 
0.18178162316078159 6.7098198465990582e-11 -4.138124035765023e-12 3.8085404836687325e-13 1.4926236554126489e-13 4.5548636751638931e-15 -4.5548629063536596e-15 4.6118364172498589e-17 -4.6112830113368564e-17 1.620881258134685e-12 -1.620881258134687e-12 0 0 
0.18623724996716981 6.8545865819227293e-11 -4.320122783001961e-12 4.1489013421035525e-13 1.6202665988748729e-13 4.9895364809292553e-15 -4.9895355918266779e-15 4.8776870332790338e-17 -4.8772809946076434e-17 1.6522927034817946e-12 -1.6522927034817932e-12 0 0 
0.19065916909859268 7.0081982713648004e-11 -4.5094294152625043e-12 4.5213314374135117e-13 1.759636036394144e-13 5.4647803733743197e-15 -5.4647793434230526e-15 5.1810532966122169e-17 -5.1808486593865263e-17 1.6823864321916521e-12 -1.6823864321916553e-12 0 0 
0.19504314095029979 7.1713194738335598e-11 -4.7066440919442235e-12 4.9294652673794408e-13 1.9120566575814715e-13 5.9847156397426041e-15 -5.9847144444932493e-15 5.5280790570698046e-17 -5.5281406461054744e-17 1.711156975577116e-12 -1.7111569755771168e-12 0 0 
0.19938521038473539 7.3446820304819431e-11 -4.9124369874586094e-12 5.3774496578941207e-13 2.0790394630593261e-13 6.5539660029668161e-15 -6.5539646130688003e-15 5.9260907060757919e-17 -5.9264958046853745e-17 1.7386063939952232e-12 -1.7386063939952259e-12 0 0 
0.20368146850326141 7.529082936018896e-11 -5.1275435662031796e-12 5.8700002046339047e-13 2.2623019129943666e-13 7.1776954760222626e-15 -7.1776938560905546e-15 6.3838280097987107e-17 -6.38466825110131e-17 1.7647421593593205e-12 -1.7647421593593237e-12 0 0 
0.20792779264670688 7.7253776675809895e-11 -5.3527555895811672e-12 6.4124516698636698e-13 2.4637857844874629e-13 7.8616301018292019e-15 -7.8616282093229533e-15 6.9117073614852386e-17 -6.9130908407171994e-17 1.7895752494222679e-12 -1.7895752494222691e-12 0 0 
